Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease
01-06-00,63,36,23.5,91.6687,92.0262,6,8,0,90,270,0
02-06-00,87.2,36,24,95.8872,84.9868,8,6,0,90,270,0
03-06-00,78,32,23,100,96.0582,4,6,0,90,270,0
04-06-00,27,32,22.5,92.0262,96.1755,6,6,0,90,225,0
05-06-00,24.2,32.5,22,100,96.0582,8,6,0,45,225,0
06-06-00,1.5,32,22,100,96.0171,6,6,0,0,225,0
07-06-00,6.8,32.5,23,92.3486,96.1374,6,6,0,90,225,0
08-06-00,4.4,32.5,24,96.1374,96.2127,6,8,0,90,270,0
09-06-00,47.5,32,24,95.9316,96.1755,6,6,0,90,225,0
10-06-00,156.4,32,24,100,100,8,6,0,90,225,0
11-06-00,35,32,23,100,96.0171,6,8,0,45,225,0
12-06-00,7.4,32,24,95.9749,96.1755,8,8,0,90,270,0
13-06-00,5.2,31.5,23,95.9316,95.9316,8,8,0,45,225,0
14-06-00,1,30.5,25,98.3527,88.5168,8,8,0,135,225,0
15-06-00,15.2,30.5,22,96.1755,88.9619,6,6,0,45,225,0
16-06-00,32,31,21,96.249,92.7091,8,8,0,90,225,0
17-06-00,20.6,31,23,85.4229,96.3191,8,8,0,45,225,0
18-06-00,65.2,31.5,23,96.0171,96.2845,8,6,0,90,225,0
19-06-00,57.2,31,21,95.8417,100,8,8,0,45,225,0
20-06-00,111.4,30,23,98.3159,95.9316,8,8,0,45,270,0
21-06-00,63,31,23,98.3455,96.1755,8,8,0,90,225,0
22-06-00,16.6,31,24,96.0983,96.249,8,8,0,90,225,0
23-06-00,43.2,30.5,24,98.446,96.2845,6,6,0,90,225,0
24-06-00,5.8,31.5,24.5,98.4334,100,8,8,0,90,270,0
25-06-00,109.8,30.5,25,92.8704,92.4981,8,8,0,90,270,0
26-06-00,30,30.5,22,100,96.0983,8,8,0,90,225,0
27-06-00,130.4,30.2,22.5,95.9749,98.4142,6,6,0,90,225,1
28-06-00,137.6,39,21,98.293,98.3382,8,8,0,45,225,1
29-06-00,71.8,29,21,98.3382,95.3737,8,6,0,45,225,1
30-06-00,43.4,28.5,22,100,96.4691,6,8,0,45,225,1
01-07-00,30.6,30,23,95.4284,98.4937,8,8,0,135,225,1
02-07-00,30,30.5,23,98.4142,94.1338,8,6,0,135,225,1
03-07-00,17,31,25,98.3527,96.8405,8,8,0,90,135,1
04-07-00,6.6,29.5,24,98.3382,98.3382,8,6,0,90,135,1
05-07-00,17.6,29.5,23,100,98.3382,6,6,0,135,225,1
06-07-00,3.2,28.5,24,95.0305,96.6744,8,8,0,135,270,1
07-07-00,17.8,27.5,21,100,100,8,8,0,90,225,1
08-07-00,12.2,27.5,24,98.2772,98.2611,8,8,0,90,225,1
09-07-00,13.4,27.5,24,98.2611,98.3455,8,8,0,135,135,1
10-07-00,3.4,27.5,22,98.3455,98.3007,8,8,0,135,135,1
11-07-00,1.4,27,24.5,98.3598,100,8,8,0,90,225,1
12-07-00,2,27.5,23,98.3943,98.4271,8,8,0,135,225,1
13-07-00,0,28.5,23,92.0933,96.8662,8,8,0,90,225,1
14-07-00,0,28.5,22,98.3943,98.4271,8,8,0,135,270,1
15-07-00,15.6,29,24,96.8915,98.4763,8,8,0,135,135,1
16-07-00,15,30,21.5,98.4334,95.55,8,8,0,135,135,1
17-07-00,34.4,30,22,98.4271,96.9525,8,8,0,135,270,1
18-07-00,8,30,22,90.9972,95.5161,8,8,0,90,135,1
19-07-00,0,30,21.5,96.9405,95.6025,8,8,0,135,270,1
20-07-00,2.8,29.5,21,92.3486,86,8,8,0,90,270,1
21-07-00,0,30,22,98.4142,95.5331,8,8,0,135,225,1
22-07-00,0,30.5,21.5,98.3527,96.9991,8,8,0,90,225,1
23-07-00,22.4,30.5,23,95.3737,95.5161,8,8,0,225,225,1
24-07-00,0,30.5,24.5,95.3737,92.6405,8,8,0,90,225,1
25-07-00,1,30,24,92.3486,96.9876,8,8,0,225,225,0
26-07-00,0,30.5,24,96.8789,94.0445,8,8,0,225,225,0
27-07-00,18.4,30,23,96.6446,93.8306,8,8,0,225,225,0
28-07-00,57.2,30,22,95.0741,94.0672,8,8,0,225,225,1
29-07-00,53.4,30,22.5,96.9039,95.2789,8,8,0,225,225,1
30-07-00,70.8,30,23,98.4142,95.55,8,6,0,135,225,1
31-07-00,1,31,22,96.8789,97.0218,8,8,0,135,225,1
01-08-00,0,31,22,95.3737,94.0672,8,8,0,135,225,1
02-08-00,17.2,31,22.5,96.9039,97.0218,8,8,0,135,225,1
03-08-00,40,31,25,96.2127,88.575,8,8,0,135,225,1
04-08-00,43.2,31,22.5,94,97.0105,8,8,0,135,225,1
05-08-00,52.7,31,22,98.4206,95.55,6,6,0,135,225,1
06-08-00,36,30.9,23,90.5081,95.4284,6,6,0,135,225,1
07-08-00,14.8,29,23,96.7321,98.4142,6,6,0,225,225,1
08-08-00,11.4,31,25,93.5966,99.1818,6,8,0,225,45,1
09-08-00,6.4,29,25,95.7468,98.3084,8,8,0,135,45,1
10-08-00,96.4,26,23,98.2772,95.6928,8,8,0,270,225,1
11-08-00,126.8,29.5,20.5,100.4973,93.9753,8,8,0,135,135,1
12-08-00,31,30,22,98.4397,99.2366,8,8,0,135,135,1
13-08-00,13.8,28.5,22,96.6295,95.4284,8,8,0,225,45,1
14-08-00,10.6,30.5,22.5,96.8662,92.4981,8,8,0,135,45,1
15-08-00,35.5,31,23,95.1791,97.044,8,8,0,45,45,1
16-08-00,8.8,31,24,95.2789,95.464,8,8,0,135,45,1
17-08-00,17.2,29,22.5,98.069,83.8076,8,8,0,135,135,1
18-08-00,0,29,23.5,88.4757,88.3984,8,8,0,225,45,1
19-08-00,0.6,29,24,95,87,8,8,0,135,225,1
20-08-00,77.4,28,23.5,98.3527,96.7321,8,8,0,225,45,1
21-08-00,3,28.5,23,98.4142,93.8306,8,6,0,225,225,1
22-08-00,8.4,28.5,21,98.3084,98.4142,6,4,0,135,225,1
23-08-00,0,26,23,98.3807,98.3382,4,3,0,135,135,1
24-08-00,0,25,22,96.5832,98.3084,4,2,0,45,135,1
25-08-00,0,25,22,98.3084,95,8,4,0,45,225,1
26-08-00,1,27.5,22,98.5928,98.4142,8,4,0,45,135,1
27-08-00,20.7,29,23.5,98.4206,96.9405,8,6,0,45,225,1
28-08-00,9.6,29,24,98.3382,98.401,8,6,0,135,225,1
29-08-00,11.2,28,24.5,96.7179,96.8789,7,5,0,45,135,1
30-08-00,0,29,25,98.2772,93.9753,8,5,0,135,225,1
31-08-00,0,29,22,95.2789,96.9405,8,7,0,45,135,1
01-09-00,0,29.5,22,96.7461,96.9876,6,6,0,45,135,1
02-09-00,0,30,21.5,98.4206,95.464,8,7,0,45,225,1
03-09-00,0,30,22.5,93,91,8,6,0,135,225,0
04-09-00,0,30,22,100,96.8274,8,6,0,45,225,0
05-09-00,0,30,23,95,91,8,8,0,135,135,0
06-09-00,0,30.5,22,92,90,8,8,7.9,45,45,0
07-09-00,6,30.5,21.5,96,91,8,8,8.9,135,135,0
08-09-00,12,31,23,94,91,8,6,9.1,45,225,0
09-09-00,9.6,31,21.5,97,94,8,6,8.9,45,225,0
10-09-00,18.4,32.5,22.5,98.3527,98.5107,8,6,5.1,135,225,1
11-09-00,10.8,31,22,98.3527,98.5051,6,6,6.9,135,225,1
12-09-00,6,31.5,23,95.3364,98.5107,6,5,4.9,135,225,1
13-09-00,2.5,30.5,22,98.4142,95.5331,3,3,8.3,45,135,1
14-09-00,0,30.5,21.5,96.8534,94.0896,3,2,8,45,225,0
15-09-00,0,30.5,23,93.8553,95.5667,4,4,10,45,225,0
16-09-00,31.8,30,21.5,95.3364,96.9991,4,2,9,45,225,0
17-09-00,0,30.9,22,95.1377,96.8789,3,1,9,135,25,0
18-09-00,2.5,30,23,96.9039,93.8553,1,0,8,45,225,0
19-09-00,0,30,22.5,96.8534,95.55,2,5,6.3,45,225,0
20-09-00,0,31,23.5,95.3364,93.9753,6,4,7,135,225,0
21-09-00,0,30,24,95.1377,95.3364,6,3,7.3,135,45,0
22-09-00,1.8,30.5,24.5,93.8306,95.5331,4,3,6.3,135,225,0
23-09-00,5.1,31,25,93.928,81,3,6,3.1,225,225,0
24-09-00,0,34,24.5,92.3791,94.459,6,4,4.9,45,225,0
25-09-00,0,31,23,93.7293,94.0896,4,3,4.1,45,225,0
26-09-00,14,32,19,93.457,92.3486,4,6,0,45,45,0
27-09-00,0,30,23.5,93.6237,93.8306,4,4,0,135,45,0
28-09-00,0,31,23,93.5416,93.755,8,6,0,45,135,0
29-09-00,0,31,23,93.8553,94.1771,8,6,4,135,45,0
30-09-00,0,30,24.5,92.1915,95.4284,8,8,9.1,135,225,0
01-10-00,0,31.3,24,95.1995,93.9518,4,3,5,45,225,0
02-10-00,14.8,30,21.5,96.6446,95.2789,6,6,0,45,225,0
03-10-00,20.4,30,25,96.8915,86.7023,6,7,9.1,45,225,0
04-10-00,3,29.5,22.5,96.9162,80.0921,8,6,7.3,135,225,0
05-10-00,14.1,31.5,22.5,95.4284,86.9552,8,7,7.45,45,135,0
06-10-00,0,31.5,24,95.464,95.6319,8,7,7.3,135,225,0
07-10-00,0,32,23.5,96.8915,96.9405,6,5,5.3,45,225,0
08-10-00,0,32,23.5,93.928,93.8553,8,4,6.15,45,225,0
09-10-00,0,32,23,98.3598,98.4334,6,4,0,135,225,0
10-10-00,2.5,31,22.5,96.8789,97.044,6,6,4.15,315,135,0
11-10-00,0,31.5,22.5,96.9039,94.1771,6,3,4.15,135,225,0
12-10-00,0,31.5,22.5,93,94.2614,5,4,7,135,135,0
13-10-00,0,31.5,23,95.3922,97.0978,3,2,5.3,135,315,0
14-10-00,0,31,23,90,92.6955,6,6,3,90,225,0
15-10-00,0.8,31.5,22.9,95.464,74,6,5,4.3,135,225,0
16-10-00,2.2,32,23.5,95.3737,95.7404,8,2,4.45,135,225,0
17-10-00,0,32,23.5,96.9284,83.4862,3,1,6,45,45,0
18-10-00,0,32.5,24,95.4284,94.3024,2,3,5.15,135,135,0
19-10-00,0,32.5,23.5,95.464,95.6793,3,3,3.15,135,180,0
20-10-00,0,32.5,23.5,95.1377,95.2789,3,1,0,135,225,0
21-10-00,0,31.5,24,95.3737,98.4643,1,0,1,45,225,0
22-10-00,0,29.5,24,88.0411,93.8306,3,3,0,45,45,0
23-10-00,0,31.5,23,93.8057,74.9795,3,3,2.15,45,225,0
24-10-00,0,32,23,93.928,46.3344,8,6,8.3,225,45,0
25-10-00,0,32.5,23.5,94.0896,83.3076,8,4,6.3,225,225,0
26-10-00,0,32.5,23,94.0672,80.7437,4,3,7.45,225,45,0
27-10-00,0,33,23,93.9986,84.3554,3,2,8.45,315,225,0
28-10-00,0,32.5,23,93.5966,69.4136,2,6,6.3,135,225,0
29-10-00,0,33,23,93.9986,80,2,0,8.45,45,135,0
30-10-00,0,33,23.5,93.8798,82,1,0,8.45,45,225,0
31-10-00,0,33,23,93.8553,90,0,0,8.3,45,270,0
01-06-01,0,32,20,81.4436,81.7198,0,4,6.45,60,135,0
02-06-01,0,32,24.5,82.4715,73.0144,4,0,3.3,315,315,0
03-06-01,0,31.5,24,84.9868,72.7159,0,0,4,315,225,0
04-06-01,9.2,32,20.5,98.3455,73.8853,2,0,3.3,180,225,0
05-06-01,32.4,31,20.5,98.3455,95.0305,8,8,0,225,225,0
06-06-01,126.6,30,20,94.264,86.7023,2,2,2,135,180,0
07-06-01,32.4,30.5,20.5,95.0955,93.6237,1,8,0.3,135,135,0
08-06-01,103.4,27.5,20,95.0305,90.7039,8,2,0,135,225,0
09-06-01,47.2,28,21,96.7035,96.6596,2,8,0,135,225,0
10-06-01,74.8,29.5,21.5,98.3455,95.1791,8,0,0,135,45,0
11-06-01,34.6,29,21,98.3382,98.3309,8,8,0,150,225,0
12-06-01,102.6,28,21,98.3382,90.8535,6,4,0,225,225,0
13-06-01,122.2,29,22.5,90.5876,95.1377,2,8,0,135,225,0
14-06-01,109,29,21.5,98.3007,96.6596,8,6,0,225,225,0
15-06-01,92.6,30,21.5,98.3382,89.2837,6,2,0,225,225,0
16-06-01,17.4,30.5,23,86.0996,82.8056,1,0,0,225,225,0
17-06-01,4.8,31,23.5,89.3698,88.2711,0,0,0,225,225,0
18-06-01,9,31.5,24,96.8662,89.7758,2,0,3,225,225,0
19-06-01,12.8,30,23,92.7168,82.74,4,1,0,225,225,0
20-06-01,46.4,25.5,23,98.3084,98.3455,8,6,0,225,225,0
21-06-01,30.6,30,23,93.8553,85.5613,4,2,2,270,225,0
22-06-01,60,29,23,95.1167,91.0323,2,1,0,225,225,0
23-06-01,16.4,30.5,24.5,86.7023,92.6405,6,0,0,270,225,0
24-06-01,0,31,25.5,85.2811,86.9552,2,4,1,225,225,0
25-06-01,10.4,29.6,23.7,86.9056,88.4039,2,0,1.3,290,270,0
26-06-01,27.4,31,25,95.0305,86.0414,8,4,0,270,270,0
27-06-01,45.2,29,22.5,98.3084,88.0411,8,2,0,90,315,0
28-06-01,167.4,29,22,98.2772,93.4282,8,4,0,60,45,1
29-06-01,67.2,29,21.5,96.6446,96.7321,6,4,0,45,315,1
30-06-01,53.2,27,22,96.6142,91.8522,8,8,0,225,135,1
01-07-01,49.4,26.5,21.5,91.6687,92.2867,8,2,0,135,135,1
02-07-01,51.6,29.5,22.5,90.0848,88.1345,8,1,0,315,245,1
03-07-01,15.6,30,23,93.8553,85.4509,1,2,1,270,245,1
04-07-01,8.6,30,23.5,92.3486,80.0162,2,2,1,225,225,1
05-07-01,83.4,28,22.5,96.7874,88.7773,4,8,0,225,225,1
06-07-01,53.8,30.5,22.5,87.7994,82.6071,2,1,2,270,270,1
07-07-01,11.74,28,24,92.06,80.9334,4,2,2,270,315,1
08-07-01,46.6,28.5,23,96.76,81.4037,2,1,0,225,225,1
09-07-01,19.4,28.5,22.5,86,79.625,6,8,0,270,225,1
10-07-01,40.6,28.5,22.5,98.3084,86.2142,5,3,0,270,225,1
11-07-01,45.2,28.5,22.5,96.6142,79.3808,8,8,0.3,225,225,1
12-07-01,14,29,23,90.3858,77.9912,8,7,1,225,225,1
13-07-01,22.2,25.5,22.5,96.6446,96.689,5,6,0,225,225,1
14-07-01,53.8,27.5,22,98.3084,84.9868,7,5,0,45,225,2
15-07-01,15.4,29,22.5,96.7035,96.689,8,4,0,225,315,2
16-07-01,45.8,29,21.5,93.4282,91.8522,4,8,1,270,315,2
17-07-01,41.4,29.5,22.5,93.5693,95.4104,1,4,1,225,270,2
18-07-01,25.8,29,23,83.4816,93.7293,2,4,1,270,225,2
19-07-01,11.8,29.5,23,76.7982,83.2087,2,4,1,270,270,2
20-07-01,18.2,29.5,23,79.2138,70.4656,4,1,1.3,270,270,2
21-07-01,1.2,30,23.5,83.6139,71.6555,1,0,2,315,225,2
22-07-01,2,31,23.5,84.6773,72.1988,8,0,2,315,225,2
23-07-01,83,29.6,22.5,95.0305,92.1264,8,2,0,225,315,2
24-07-01,42,31,22.5,91.8522,89.1512,8,8,0,315,315,2
25-07-01,58,30.5,22.5,91.8522,84.8649,8,8,0,315,315,2
26-07-01,76.8,30.9,22,98.3159,94.9174,8,8,0,315,315,2
27-07-01,33.6,29,22,95.0741,84.6773,0,4,0,315,225,2
28-07-01,47,29,22,98.3159,84.6773,8,2,0.3,315,225,2
29-07-01,52.4,29,22,98.293,96.6295,8,8,0,135,45,2
30-07-01,48.6,29,22,95.0524,74.5956,2,1,1.3,315,315,3
31-07-01,4.6,29,23.5,96.6446,95.0741,8,6,0,270,315,3
01-08-01,10.4,26.5,23,96.6142,85.8025,6,4,0,270,270,3
02-08-01,52.4,26.5,22.5,98.293,98.3084,6,8,0,45,315,3
03-08-01,68.2,26.5,21.5,94.8225,93.5693,6,2,0,315,315,3
04-08-01,24.6,28,22.5,98.3084,95.0305,2,8,0,270,315,3
05-08-01,62,28.5,22.5,94.9634,87.5452,8,8,0,135,270,3
06-08-01,9.4,29,22,90.5081,86.2706,1,1,3,270,315,3
07-08-01,8.8,28,22.5,96.7179,87.5452,1,2,1,315,270,3
08-08-01,22.8,29,23,96.689,87.3323,2,6,1,270,225,3
09-08-01,8,29.5,23,90.5081,93.7805,2,2,1.3,270,315,3
10-08-01,11,29,24,91.3555,85.0468,2,2,1,315,315,3
11-08-01,0,29.5,23.5,95.2593,80.9334,0,0,1,315,315,2
12-08-01,6,28.5,23.53,95.2396,83.8076,2,1,1.3,225,315,2
13-08-01,15.8,29,23.5,95.1167,87.5971,4,4,0.3,225,225,3
14-08-01,10.4,29.5,23,87.5971,76.0998,4,6,0.3,225,225,3
15-08-01,29,29,23,98.3159,88.3015,6,2,1,45,225,3
16-08-01,32,29,23,96.689,74.7894,2,1,2,270,225,3
17-08-01,53,29.5,23,96.7035,98.3309,1,8,0,315,315,3
18-08-01,89.4,28.5,23,98.3007,96.6295,8,8,0,315,315,3
19-08-01,122.8,28.5,22,98.3382,87.8976,8,2,1.3,225,225,3
20-08-01,3.4,29.5,22,89.0146,78.2521,2,1,4,270,315,2
21-08-01,13,29.5,23.5,92.1591,76.9804,2,1,2,270,315,2
22-08-01,33.8,29.5,23,92.0262,74.0937,4,2,0.3,225,270,3
23-08-01,39.4,29,23,98.2772,82.4026,8,4,1,315,270,3
24-08-01,50.2,28.5,22.5,98.3007,87.9459,4,2,0,315,270,3
25-08-01,5.2,29.5,23,92.0262,82.4715,2,0,2,45,315,3
26-08-01,5,29.5,23,91.8522,82.4715,8,0,1.3,315,315,3
27-08-01,4,29,23,81.9012,79.2138,2,2,4,45,315,3
28-08-01,1,29.5,24,83.4144,78.3373,1,1,4.3,315,315,2
29-08-01,1.4,29.5,23,87.7994,77.0701,1,1,2.3,315,270,2
30-08-01,18,29,23,90.5081,72.8647,0,2,4,180,270,2
31-08-01,4.8,29.5,23.5,90.6655,78.3373,1,1,6.3,315,315,2
01-09-01,2.8,29.5,23,87,77.9025,1,4,1,45,315,2
02-09-01,1.8,29.5,22.5,94.9634,72.9714,4,1,1,315,315,2
03-09-01,3.2,29.5,22.85,79.2977,68.1427,2,0,6.3,315,270,2
04-09-01,0,30,22.5,81.8266,67.1354,2,0,7,270,315,2
05-09-01,0,30,23,79.2138,69.6476,2,0,6,270,270,2
06-09-01,2,30,22,81.8266,68.2653,0,1,4.3,180,270,2
07-09-01,0,30.5,23,86.3818,80.6255,0,0,2,270,270,2
08-09-01,0,31,22.5,76.4226,87.7994,0,0,6.3,270,270,2
09-09-01,0,31,24,84.8649,86.3818,0,0,6,315,315,1
10-09-01,0,30.5,23,84.9868,68.3867,0,1,2,290,270,1
11-09-01,0,30.5,23,76.7982,64.7961,4,0,1,315,270,1
12-09-01,0,30.5,22.5,79.6702,65.7625,0,0,1,290,270,1
13-09-01,0,31,21.5,80.3863,69.8771,0,0,8.3,290,315,1
14-09-01,0,30.5,23,79.1291,71.0287,0,0,7.15,315,315,1
15-09-01,9,30.5,22,77.9025,74.7894,0,2,5.3,290,315,1
16-09-01,0,30.5,23.5,92.0262,40.5774,0,6,6.3,315,225,1
17-09-01,3.6,30.6,22.6,93.5693,93.928,8,0,4.3,315,315,1
18-09-01,2.4,31,23.5,95.1377,89.8524,8,0,2.3,315,315,1
19-09-01,0,31,23.5,83.6139,67.8676,0,0,5,290,290,1
20-09-01,6.6,31,23.5,80.7037,80.8576,1,1,1.3,290,225,1
21-09-01,5.2,30.5,24,87.5452,76.3686,0,0,4,110,225,1
22-09-01,0.8,30.5,23.5,76.229,77.5057,0,0,5.3,225,290,1
23-09-01,24.2,31,23.5,87.8227,76.0998,4,0,1,225,225,1
24-09-01,1,31,23.5,95.1377,89.8524,2,0,3.15,290,225,1
25-09-01,0,30.5,22.5,87.4928,69.763,1,0,5,240,315,0
26-09-01,48.4,30.5,22.5,96.7179,86.9056,1,0,7,240,270,1
27-09-01,13.2,29,22,93.4282,92.3791,4,1,0.3,240,270,1
28-09-01,13.4,29.5,22,93.5416,92.3486,1,1,0,60,315,1
29-09-01,0,30,23,92.1915,75.823,0,0,0,315,315,0
30-09-01,3.8,30,22.5,100,95.1377,4,8,0,45,315,0
01-10-01,66.6,30.1,22.6,95.3364,93.5966,2,0,2,270,315,0
02-10-01,0,30,21,90.5081,87.7496,0,0,6.3,225,270,0
03-10-01,0,30,23.5,81.975,91.2356,0,0,7,315,270,0
04-10-01,0.4,30.5,23.5,77.9025,88.4473,0,0,5,135,270,0
05-10-01,0,30.5,23,80.6255,69.4136,0,1,2,315,270,0
06-10-01,38.2,30,23.5,96.6596,87.5452,1,6,0,315,315,0
07-10-01,90.2,28,20.5,96.6596,87.2776,2,8,0,45,315,0
08-10-01,42.8,30,22.5,93.5693,95.5161,4,1,5.3,180,225,0
09-10-01,0.6,30.5,23,89.327,91.067,0,0,7.3,135,180,0
10-10-01,0,31.5,22.5,76.6123,89.737,0,0,3.3,60,135,0
11-10-01,0.4,31.5,24,92.3486,94.0217,1,1,4,135,135,0
12-10-01,48,31,23.5,98.3455,91.333,2,0,5.3,225,225,0
13-10-01,0,31,23.5,90.89,91.3009,0,0,3.3,270,225,0
14-10-01,0,32,23,93.5693,91.333,1,0,3.3,225,225,0
15-10-01,1,32,23,84.9868,86.9056,1,2,4.15,45,315,0
16-10-01,7.8,29.5,22.5,96.7738,93.9753,8,6,0,45,45,0
17-10-01,1.2,29,23,87.5971,77.9912,2,0,0,45,180,0
18-10-01,0,29.5,23,89.1061,78.0791,2,1,7.3,45,135,0
19-10-01,0,32,22,79.2138,56.6234,0,0,4.3,135,225,0
20-10-01,0,32.5,25,96.7738,56.149,6,2,7.3,270,270,0
21-10-01,1.2,34.5,25,71.3535,64.773,0,0,0,225,225,0
22-10-01,0,35,23.5,69.2948,76.3759,0,0,5,45,45,0
23-10-01,0,34.5,21.5,79.625,68.7438,0,0,6.3,290,45,0
24-10-01,0,34,22,93.5693,79.0678,0,0,5,45,45,0
25-10-01,0,34,24,93.5416,81.6518,0,0,5.3,315,45,0
26-10-01,0,34,23,91.9921,76.3686,0,0,5.3,270,315,0
27-10-01,0,34.5,22.5,82.4026,66.1521,0,0,7.3,45,45,0
28-10-01,0,34,22,95.1377,81.6518,0,0,8.3,315,270,0
29-10-01,0,34.3,22.6,80.7037,56.7617,0,0,9,290,290,0
30-10-01,0,34,22,81.0828,60.8568,0,0,6.3,270,290,0
31-10-01,0,32.5,21.5,78.166,61.2949,0,0,7,245,270,0
01-06-02,0,32.5,24.5,84.549,67.2324,6,0,4.3,135,225,0
02-06-02,0,34.5,23.5,78.5053,72.5629,4,0,6,45,225,0
03-06-02,42,33.5,24,95.0741,95.2789,8,6,0,270,315,0
04-06-02,21.7,33.5,27,95.2396,75.5281,6,0,0,45,225,0
05-06-02,0,34.5,25.5,92.3486,76.8835,0,0,3.3,315,225,0
06-06-02,0,33.5,26.5,90.3858,67.1368,6,0,6.3,135,225,0
07-06-02,0,34,26.5,92.0262,66.3132,8,0,7,270,135,0
08-06-02,21.2,33.5,25.5,95.3364,67.1368,2,0,0,270,315,0
09-06-02,35,33.5,24,92.1915,65.3933,4,4,0,135,315,0
10-06-02,2.5,33.5,26.5,92.0933,98.401,0,8,0,135,225,0
11-06-02,45.8,31,26.5,95.0305,78.7511,8,0,1.3,0,225,0
12-06-02,5,30.5,26,95.1377,70.7517,8,0,5,225,225,0
13-06-02,0,33.5,26.5,86.0996,78.7511,0,0,6,225,225,0
14-06-02,119,32,21.5,96.5515,98.3455,8,8,0,135,225,0
15-06-02,136.8,32,22,94.9174,98.3455,8,8,0,225,45,0
16-06-02,171.8,26,23,98.3455,98.3455,8,8,0,225,225,0
17-06-02,56.9,27.5,22,98.3084,98.3455,8,8,0,135,225,0
18-06-02,68.3,27.5,22,96.6295,93.7033,6,4,0,90,135,0
19-06-02,90,27.5,23.5,96.6295,93.5966,8,8,0,90,225,0
20-06-02,48.8,26.5,23.5,94.9174,96.7035,8,8,0,315,315,0
21-06-02,158.2,25.5,22.5,94.9634,93.9753,8,8,0,225,225,0
22-06-02,31,26,23,96.6446,92.4981,2,0,0,225,225,0
23-06-02,17,30.5,23,95.3737,92.6405,6,4,0,225,225,0
24-06-02,17,32,24.5,93.0306,92.4981,8,8,0,270,225,0
25-06-02,16.8,31,23.1,86.4366,73.2087,8,0,0,270,45,0
26-06-02,0,32,26,84.9868,79.1451,8,4,0,225,225,0
27-06-02,1.6,30,24.5,89.3698,73.2087,2,4,0,225,180,0
28-06-02,10.3,32,23.5,96.7321,75.6165,8,2,0,225,225,0
29-06-02,2,33,22.5,96.7035,75.5281,7,0,0,225,315,0
30-06-02,0,32,24,92.1915,79.1451,4,0,0,225,315,0
01-07-02,15.6,32,23,96.76,95.1791,6,2,0,225,225,0
02-07-02,10.8,31,23,96.7179,79.1451,2,2,0,45,225,0
03-07-02,4.7,31.5,23.5,96.7738,83.1238,2,2,0,225,225,0
04-07-02,11.6,35,23,89.3698,83.1238,4,8,0,270,225,0
05-07-02,6.8,32.5,24,90.8535,75.5281,2,0,0,225,225,0
06-07-02,6.2,32,23,93.457,79.1451,2,0,0,270,225,0
07-07-02,0,31,23,93.457,81.6518,8,0,0,315,225,0
08-07-02,16.5,32,23,91.8522,81.9857,6,0,0,270,225,0
09-07-02,3.4,32,23.2,90.302,78.7511,6,4,0,225,225,0
10-07-02,48.2,31.5,21.5,91.7799,73.0144,8,0,0,45,225,0
11-07-02,115.6,31.5,22,93.3098,84.9868,8,6,0,135,315,0
12-07-02,92.7,29,22.5,90.6655,82.8056,8,4,0,270,225,0
13-07-02,0,31,25,89.2837,79.1451,2,0,0,270,315,0
14-07-02,11.8,31.5,26,92.1915,85.5613,8,0,0,315,315,0
15-07-02,11.8,31.5,24,93.457,86.7023,6,0,0,225,225,0
16-07-02,3.4,31.5,22.5,95.1167,82.2629,6,8,0,45,225,0
17-07-02,12.5,31.5,22,90.2595,76.0998,8,0,0,0,225,0
18-07-02,0,31,22,93.677,72.5121,6,8,0,225,225,0
19-07-02,21.7,31.5,21.5,95.1791,81.6518,2,0,0,315,225,0
20-07-02,17.5,31,22,94.9405,78.7511,8,4,0,270,315,0
21-07-02,15.4,31,22,93.3098,77.5903,2,0,0,225,225,0
22-07-02,24,31,22,89.0146,80.3887,8,2,0,225,225,0
23-07-02,21,31,22,82.1204,84.9868,8,8,0,225,315,0
24-07-02,7.1,31,22,91.7433,86.4908,4,2,0,45,225,0
25-07-02,4.4,30.5,22,93.4282,78.7511,6,0,0,225,225,0
26-07-02,25.4,31,22,95.0305,77.4203,4,4,0,45,225,0
27-07-02,28.6,31,21.5,95.0305,93.457,7,2,0,45,315,0
28-07-02,23,31,22,95.1377,86.9552,8,4,0,135,225,0
29-07-02,0,31.5,23,95.0741,76.0998,4,2,0,45,225,0
30-07-02,16.2,31.2,23,91.7799,98.3159,8,0,2.3,315,315,0
31-07-02,15,27.7,22.9,96.6446,87.7994,8,8,0,225,225,0
01-08-02,15.9,30.5,22.5,94.9634,92.1915,8,8,0,225,135,0
02-08-02,1,27.7,22.6,96.6446,95.1377,8,8,0,225,225,0
03-08-02,24.9,28.2,21.6,94.9634,84.6773,8,8,0,315,225,0
04-08-02,37,27.5,22,95.0305,98.3159,8,8,0,225,225,1
05-08-02,43.3,26.5,21.5,96.5353,80.9334,8,8,0,90,225,1
06-08-02,39.2,29.5,21.2,95.8872,78.7511,8,0,0,225,225,1
07-08-02,0,30.2,22,91.8522,78.7511,8,0,0,270,135,1
08-08-02,18.6,31.5,22,96.6596,84.6773,8,8,0,225,225,1
09-08-02,43.2,26.4,20,96.5515,87.5452,8,8,0,225,225,1
10-08-02,43.8,25.9,21.7,91.7799,84.6773,8,8,0,270,225,1
11-08-02,68.2,30,22,98.2772,84.9868,8,8,0,225,225,1
